iso3,Territorio,cod_local,anio,sexo,zona,etnia,valor
COL,Santa Elena,NA,2016,Mujeres,periurbano,Indígena,35.7
COL,Santa Elena,NA,2016,Mujeres,periurbano,No indígena,25.7
COL,Santa Elena,NA,2016,Mujeres,periurbano,Total,29.3
COL,Santa Elena,NA,2017,Mujeres,periurbano,Indígena,23.7
COL,Santa Elena,NA,2017,Mujeres,periurbano,No indígena,15.5
COL,Santa Elena,NA,2017,Mujeres,periurbano,Total,17.7
COL,Santa Elena,NA,2018,Mujeres,periurbano,Indígena,27.5
COL,Santa Elena,NA,2018,Mujeres,periurbano,No indígena,20
COL,Santa Elena,NA,2018,Mujeres,periurbano,Total,23.3
COL,Santa Elena,NA,2019,Mujeres,periurbano,Indígena,19.4
COL,Santa Elena,NA,2019,Mujeres,periurbano,No indígena,13.3
COL,Santa Elena,NA,2019,Mujeres,periurbano,Total,15.8
COL,Santa Elena,NA,2020,Mujeres,periurbano,Indígena,46.6
COL,Santa Elena,NA,2020,Mujeres,periurbano,No indígena,30.2
COL,Santa Elena,NA,2020,Mujeres,periurbano,Total,35.6
COL,Santa Elena,NA,2021,Mujeres,periurbano,Indígena,26.9
COL,Santa Elena,NA,2021,Mujeres,periurbano,No indígena,18.8
COL,Santa Elena,NA,2021,Mujeres,periurbano,Total,23.4
COL,Santa Elena,NA,2022,Mujeres,periurbano,Indígena,21
COL,Santa Elena,NA,2022,Mujeres,periurbano,No indígena,15.2
COL,Santa Elena,NA,2022,Mujeres,periurbano,Total,18.1
COL,Santa Elena,NA,2023,Mujeres,periurbano,Indígena,15.2
COL,Santa Elena,NA,2023,Mujeres,periurbano,No indígena,11.5
COL,Santa Elena,NA,2023,Mujeres,periurbano,Total,12.7
COL,Santa Elena,NA,2024,Mujeres,periurbano,Indígena,21.9
COL,Santa Elena,NA,2024,Mujeres,periurbano,No indígena,13.7
COL,Santa Elena,NA,2024,Mujeres,periurbano,Total,16.7
COL,Santa Elena,NA,2025,Mujeres,periurbano,Indígena,17.3
COL,Santa Elena,NA,2025,Mujeres,periurbano,No indígena,11.9
COL,Santa Elena,NA,2025,Mujeres,periurbano,Total,14.1
COL,Santa Lucía,NA,2016,Mujeres,rural,Indígena,136.9
COL,Santa Lucía,NA,2016,Mujeres,rural,No indígena,87.7
COL,Santa Lucía,NA,2016,Mujeres,rural,Total,113
COL,Santa Lucía,NA,2017,Mujeres,rural,Indígena,66.9
COL,Santa Lucía,NA,2017,Mujeres,rural,No indígena,44.7
COL,Santa Lucía,NA,2017,Mujeres,rural,Total,55.3
COL,Santa Lucía,NA,2018,Mujeres,rural,Indígena,150.6
COL,Santa Lucía,NA,2018,Mujeres,rural,No indígena,106.5
COL,Santa Lucía,NA,2018,Mujeres,rural,Total,127.9
COL,Santa Lucía,NA,2019,Mujeres,rural,Indígena,93.6
COL,Santa Lucía,NA,2019,Mujeres,rural,No indígena,65
COL,Santa Lucía,NA,2019,Mujeres,rural,Total,78.9
COL,Santa Lucía,NA,2020,Mujeres,rural,Indígena,122.5
COL,Santa Lucía,NA,2020,Mujeres,rural,No indígena,74.5
COL,Santa Lucía,NA,2020,Mujeres,rural,Total,92.9
COL,Santa Lucía,NA,2021,Mujeres,rural,Indígena,114.9
COL,Santa Lucía,NA,2021,Mujeres,rural,No indígena,69.6
COL,Santa Lucía,NA,2021,Mujeres,rural,Total,87.7
COL,Santa Lucía,NA,2022,Mujeres,rural,Indígena,163.8
COL,Santa Lucía,NA,2022,Mujeres,rural,No indígena,106.2
COL,Santa Lucía,NA,2022,Mujeres,rural,Total,133.8
COL,Santa Lucía,NA,2023,Mujeres,rural,Indígena,82.9
COL,Santa Lucía,NA,2023,Mujeres,rural,No indígena,57.4
COL,Santa Lucía,NA,2023,Mujeres,rural,Total,68.4
COL,Santa Lucía,NA,2024,Mujeres,rural,Indígena,57.4
COL,Santa Lucía,NA,2024,Mujeres,rural,No indígena,37.6
COL,Santa Lucía,NA,2024,Mujeres,rural,Total,48.6
COL,Santa Lucía,NA,2025,Mujeres,rural,Indígena,117.9
COL,Santa Lucía,NA,2025,Mujeres,rural,No indígena,77.9
COL,Santa Lucía,NA,2025,Mujeres,rural,Total,97.5
COL,Santa Rosa,NA,2016,Mujeres,periurbano,Indígena,35.3
COL,Santa Rosa,NA,2016,Mujeres,periurbano,No indígena,21.8
COL,Santa Rosa,NA,2016,Mujeres,periurbano,Total,26.8
COL,Santa Rosa,NA,2017,Mujeres,periurbano,Indígena,42.8
COL,Santa Rosa,NA,2017,Mujeres,periurbano,No indígena,25.1
COL,Santa Rosa,NA,2017,Mujeres,periurbano,Total,31.7
COL,Santa Rosa,NA,2018,Mujeres,periurbano,Indígena,17.1
COL,Santa Rosa,NA,2018,Mujeres,periurbano,No indígena,12.1
COL,Santa Rosa,NA,2018,Mujeres,periurbano,Total,14.5
COL,Santa Rosa,NA,2019,Mujeres,periurbano,Indígena,11.9
COL,Santa Rosa,NA,2019,Mujeres,periurbano,No indígena,8.1
COL,Santa Rosa,NA,2019,Mujeres,periurbano,Total,9.7
COL,Santa Rosa,NA,2020,Mujeres,periurbano,Indígena,37.2
COL,Santa Rosa,NA,2020,Mujeres,periurbano,No indígena,27
COL,Santa Rosa,NA,2020,Mujeres,periurbano,Total,30.6
COL,Santa Rosa,NA,2021,Mujeres,periurbano,Indígena,23.9
COL,Santa Rosa,NA,2021,Mujeres,periurbano,No indígena,17
COL,Santa Rosa,NA,2021,Mujeres,periurbano,Total,20.6
COL,Santa Rosa,NA,2022,Mujeres,periurbano,Indígena,26.9
COL,Santa Rosa,NA,2022,Mujeres,periurbano,No indígena,19.1
COL,Santa Rosa,NA,2022,Mujeres,periurbano,Total,21.5
COL,Santa Rosa,NA,2023,Mujeres,periurbano,Indígena,18.8
COL,Santa Rosa,NA,2023,Mujeres,periurbano,No indígena,13.5
COL,Santa Rosa,NA,2023,Mujeres,periurbano,Total,15.8
COL,Santa Rosa,NA,2024,Mujeres,periurbano,Indígena,24.5
COL,Santa Rosa,NA,2024,Mujeres,periurbano,No indígena,16
COL,Santa Rosa,NA,2024,Mujeres,periurbano,Total,19.4
COL,Santa Rosa,NA,2025,Mujeres,periurbano,Indígena,19.1
COL,Santa Rosa,NA,2025,Mujeres,periurbano,No indígena,13.3
COL,Santa Rosa,NA,2025,Mujeres,periurbano,Total,15.8
COL,Villa Esperanza,NA,2016,Mujeres,rural,Indígena,74
COL,Villa Esperanza,NA,2016,Mujeres,rural,No indígena,44.9
COL,Villa Esperanza,NA,2016,Mujeres,rural,Total,60.5
COL,Villa Esperanza,NA,2017,Mujeres,rural,Indígena,71.2
COL,Villa Esperanza,NA,2017,Mujeres,rural,No indígena,54.3
COL,Villa Esperanza,NA,2017,Mujeres,rural,Total,66.4
COL,Villa Esperanza,NA,2018,Mujeres,rural,Indígena,45.1
COL,Villa Esperanza,NA,2018,Mujeres,rural,No indígena,28.6
COL,Villa Esperanza,NA,2018,Mujeres,rural,Total,40.9
COL,Villa Esperanza,NA,2019,Mujeres,rural,Indígena,56.5
COL,Villa Esperanza,NA,2019,Mujeres,rural,No indígena,34.5
COL,Villa Esperanza,NA,2019,Mujeres,rural,Total,46.6
COL,Villa Esperanza,NA,2020,Mujeres,rural,Indígena,170.8
COL,Villa Esperanza,NA,2020,Mujeres,rural,No indígena,106
COL,Villa Esperanza,NA,2020,Mujeres,rural,Total,138.3
COL,Villa Esperanza,NA,2021,Mujeres,rural,Indígena,128.1
COL,Villa Esperanza,NA,2021,Mujeres,rural,No indígena,92.9
COL,Villa Esperanza,NA,2021,Mujeres,rural,Total,111.9
COL,Villa Esperanza,NA,2022,Mujeres,rural,Indígena,130.9
COL,Villa Esperanza,NA,2022,Mujeres,rural,No indígena,98.1
COL,Villa Esperanza,NA,2022,Mujeres,rural,Total,116.2
COL,Villa Esperanza,NA,2023,Mujeres,rural,Indígena,194.4
COL,Villa Esperanza,NA,2023,Mujeres,rural,No indígena,119.4
COL,Villa Esperanza,NA,2023,Mujeres,rural,Total,168.7
COL,Villa Esperanza,NA,2024,Mujeres,rural,Indígena,102.3
COL,Villa Esperanza,NA,2024,Mujeres,rural,No indígena,68
COL,Villa Esperanza,NA,2024,Mujeres,rural,Total,84.6
COL,Villa Esperanza,NA,2025,Mujeres,rural,Indígena,117.3
COL,Villa Esperanza,NA,2025,Mujeres,rural,No indígena,86.3
COL,Villa Esperanza,NA,2025,Mujeres,rural,Total,104.6
COL,Villa Norte,NA,2016,Mujeres,periurbano,Indígena,19
COL,Villa Norte,NA,2016,Mujeres,periurbano,No indígena,13.3
COL,Villa Norte,NA,2016,Mujeres,periurbano,Total,15.9
COL,Villa Norte,NA,2017,Mujeres,periurbano,Indígena,36.8
COL,Villa Norte,NA,2017,Mujeres,periurbano,No indígena,26.9
COL,Villa Norte,NA,2017,Mujeres,periurbano,Total,31.2
COL,Villa Norte,NA,2018,Mujeres,periurbano,Indígena,38.3
COL,Villa Norte,NA,2018,Mujeres,periurbano,No indígena,25.7
COL,Villa Norte,NA,2018,Mujeres,periurbano,Total,30.3
COL,Villa Norte,NA,2019,Mujeres,periurbano,Indígena,49.4
COL,Villa Norte,NA,2019,Mujeres,periurbano,No indígena,32.3
COL,Villa Norte,NA,2019,Mujeres,periurbano,Total,39.3
COL,Villa Norte,NA,2020,Mujeres,periurbano,Indígena,45.6
COL,Villa Norte,NA,2020,Mujeres,periurbano,No indígena,36.5
COL,Villa Norte,NA,2020,Mujeres,periurbano,Total,39.9
COL,Villa Norte,NA,2021,Mujeres,periurbano,Indígena,33.1
COL,Villa Norte,NA,2021,Mujeres,periurbano,No indígena,22.1
COL,Villa Norte,NA,2021,Mujeres,periurbano,Total,25
COL,Villa Norte,NA,2022,Mujeres,periurbano,Indígena,32.4
COL,Villa Norte,NA,2022,Mujeres,periurbano,No indígena,24
COL,Villa Norte,NA,2022,Mujeres,periurbano,Total,27.4
COL,Villa Norte,NA,2023,Mujeres,periurbano,Indígena,15.6
COL,Villa Norte,NA,2023,Mujeres,periurbano,No indígena,11.2
COL,Villa Norte,NA,2023,Mujeres,periurbano,Total,12.9
COL,Villa Norte,NA,2024,Mujeres,periurbano,Indígena,22.3
COL,Villa Norte,NA,2024,Mujeres,periurbano,No indígena,16.7
COL,Villa Norte,NA,2024,Mujeres,periurbano,Total,19.7
COL,Villa Norte,NA,2025,Mujeres,periurbano,Indígena,12.9
COL,Villa Norte,NA,2025,Mujeres,periurbano,No indígena,8.4
COL,Villa Norte,NA,2025,Mujeres,periurbano,Total,9.9
COL,Villa Sur,NA,2016,Mujeres,rural,Indígena,39.2
COL,Villa Sur,NA,2016,Mujeres,rural,No indígena,25.2
COL,Villa Sur,NA,2016,Mujeres,rural,Total,32
COL,Villa Sur,NA,2017,Mujeres,rural,Indígena,56.3
COL,Villa Sur,NA,2017,Mujeres,rural,No indígena,39.1
COL,Villa Sur,NA,2017,Mujeres,rural,Total,48.5
COL,Villa Sur,NA,2018,Mujeres,rural,Indígena,68.2
COL,Villa Sur,NA,2018,Mujeres,rural,No indígena,53.1
COL,Villa Sur,NA,2018,Mujeres,rural,Total,63.6
COL,Villa Sur,NA,2019,Mujeres,rural,Indígena,61.3
COL,Villa Sur,NA,2019,Mujeres,rural,No indígena,38.7
COL,Villa Sur,NA,2019,Mujeres,rural,Total,48.1
COL,Villa Sur,NA,2020,Mujeres,rural,Indígena,122.5
COL,Villa Sur,NA,2020,Mujeres,rural,No indígena,87.6
COL,Villa Sur,NA,2020,Mujeres,rural,Total,106.3
COL,Villa Sur,NA,2021,Mujeres,rural,Indígena,48.7
COL,Villa Sur,NA,2021,Mujeres,rural,No indígena,36
COL,Villa Sur,NA,2021,Mujeres,rural,Total,41.7
COL,Villa Sur,NA,2022,Mujeres,rural,Indígena,36.9
COL,Villa Sur,NA,2022,Mujeres,rural,No indígena,22.3
COL,Villa Sur,NA,2022,Mujeres,rural,Total,29.6
COL,Villa Sur,NA,2023,Mujeres,rural,Indígena,85.7
COL,Villa Sur,NA,2023,Mujeres,rural,No indígena,57.1
COL,Villa Sur,NA,2023,Mujeres,rural,Total,77.6
COL,Villa Sur,NA,2024,Mujeres,rural,Indígena,26.4
COL,Villa Sur,NA,2024,Mujeres,rural,No indígena,16.3
COL,Villa Sur,NA,2024,Mujeres,rural,Total,21.7
COL,Villa Sur,NA,2025,Mujeres,rural,Indígena,54.6
COL,Villa Sur,NA,2025,Mujeres,rural,No indígena,42
COL,Villa Sur,NA,2025,Mujeres,rural,Total,49.3
COL,Vista Hermosa,NA,2016,Mujeres,rural,Indígena,57.7
COL,Vista Hermosa,NA,2016,Mujeres,rural,No indígena,44.5
COL,Vista Hermosa,NA,2016,Mujeres,rural,Total,53.1
COL,Vista Hermosa,NA,2017,Mujeres,rural,Indígena,47.2
COL,Vista Hermosa,NA,2017,Mujeres,rural,No indígena,34
COL,Vista Hermosa,NA,2017,Mujeres,rural,Total,42.3
COL,Vista Hermosa,NA,2018,Mujeres,rural,Indígena,94.6
COL,Vista Hermosa,NA,2018,Mujeres,rural,No indígena,59.6
COL,Vista Hermosa,NA,2018,Mujeres,rural,Total,72.6
COL,Vista Hermosa,NA,2019,Mujeres,rural,Indígena,218.4
COL,Vista Hermosa,NA,2019,Mujeres,rural,No indígena,162.2
COL,Vista Hermosa,NA,2019,Mujeres,rural,Total,197.8
COL,Vista Hermosa,NA,2020,Mujeres,rural,Indígena,586.9
COL,Vista Hermosa,NA,2020,Mujeres,rural,No indígena,396
COL,Vista Hermosa,NA,2020,Mujeres,rural,Total,517.1
COL,Vista Hermosa,NA,2021,Mujeres,rural,Indígena,435.9
COL,Vista Hermosa,NA,2021,Mujeres,rural,No indígena,329.6
COL,Vista Hermosa,NA,2021,Mujeres,rural,Total,394.7
COL,Vista Hermosa,NA,2022,Mujeres,rural,Indígena,353.3
COL,Vista Hermosa,NA,2022,Mujeres,rural,No indígena,263.1
COL,Vista Hermosa,NA,2022,Mujeres,rural,Total,311.7
COL,Vista Hermosa,NA,2023,Mujeres,rural,Indígena,145.5
COL,Vista Hermosa,NA,2023,Mujeres,rural,No indígena,111.3
COL,Vista Hermosa,NA,2023,Mujeres,rural,Total,133.1
COL,Vista Hermosa,NA,2024,Mujeres,rural,Indígena,179
COL,Vista Hermosa,NA,2024,Mujeres,rural,No indígena,110.7
COL,Vista Hermosa,NA,2024,Mujeres,rural,Total,145.6
COL,Vista Hermosa,NA,2025,Mujeres,rural,Indígena,215.5
COL,Vista Hermosa,NA,2025,Mujeres,rural,No indígena,132.2
COL,Vista Hermosa,NA,2025,Mujeres,rural,Total,174.7
