iso3,Territorio,cod_local,anio,zona,etnia,valor
COL,Santa Lucía,NA,2023,Rural,No indígena,0.3304
COL,Santa Lucía,NA,2023,Rural,Total,0.3104
COL,Santa Lucía,NA,2024,Rural,Indígena,0.703
COL,Santa Lucía,NA,2024,Rural,No indígena,0.743
COL,Santa Lucía,NA,2024,Rural,Total,0.723
COL,Santa Lucía,NA,2025,Rural,Indígena,0.6883
COL,Santa Lucía,NA,2025,Rural,No indígena,0.7283
COL,Santa Lucía,NA,2025,Rural,Total,0.7083
COL,Santa Rosa,NA,2016,Periurbano,Indígena,0
COL,Santa Rosa,NA,2016,Periurbano,No indígena,0
COL,Santa Rosa,NA,2016,Periurbano,Total,0
COL,Santa Rosa,NA,2017,Periurbano,Indígena,0
COL,Santa Rosa,NA,2017,Periurbano,No indígena,0.0152
COL,Santa Rosa,NA,2017,Periurbano,Total,0.0076
COL,Santa Rosa,NA,2018,Periurbano,Indígena,0
COL,Santa Rosa,NA,2018,Periurbano,No indígena,0.0125
COL,Santa Rosa,NA,2018,Periurbano,Total,0.0062
COL,Santa Rosa,NA,2019,Periurbano,Indígena,0
COL,Santa Rosa,NA,2019,Periurbano,No indígena,0
COL,Santa Rosa,NA,2019,Periurbano,Total,0
COL,Santa Rosa,NA,2020,Periurbano,Indígena,0
COL,Santa Rosa,NA,2020,Periurbano,No indígena,0
COL,Santa Rosa,NA,2020,Periurbano,Total,0
COL,Santa Rosa,NA,2021,Periurbano,Indígena,0.1207
COL,Santa Rosa,NA,2021,Periurbano,No indígena,0.1607
COL,Santa Rosa,NA,2021,Periurbano,Total,0.1407
COL,Santa Rosa,NA,2022,Periurbano,Indígena,0.3985
COL,Santa Rosa,NA,2022,Periurbano,No indígena,0.4385
COL,Santa Rosa,NA,2022,Periurbano,Total,0.4185
COL,Santa Rosa,NA,2023,Periurbano,Indígena,0.4449
COL,Santa Rosa,NA,2023,Periurbano,No indígena,0.4849
COL,Santa Rosa,NA,2023,Periurbano,Total,0.4649
COL,Santa Rosa,NA,2024,Periurbano,Indígena,0.1828
COL,Santa Rosa,NA,2024,Periurbano,No indígena,0.2228
COL,Santa Rosa,NA,2024,Periurbano,Total,0.2028
COL,Santa Rosa,NA,2025,Periurbano,Indígena,0.4157
COL,Santa Rosa,NA,2025,Periurbano,No indígena,0.4557
COL,Santa Rosa,NA,2025,Periurbano,Total,0.4357
COL,Villa Esperanza,NA,2016,Rural,Indígena,0
COL,Villa Esperanza,NA,2016,Rural,No indígena,0
COL,Villa Esperanza,NA,2016,Rural,Total,0
COL,Villa Esperanza,NA,2017,Rural,Indígena,0
COL,Villa Esperanza,NA,2017,Rural,No indígena,0
COL,Villa Esperanza,NA,2017,Rural,Total,0
COL,Villa Esperanza,NA,2018,Rural,Indígena,0.1086
COL,Villa Esperanza,NA,2018,Rural,No indígena,0.1486
COL,Villa Esperanza,NA,2018,Rural,Total,0.1286
COL,Villa Esperanza,NA,2019,Rural,Indígena,0.3586
COL,Villa Esperanza,NA,2019,Rural,No indígena,0.3986
COL,Villa Esperanza,NA,2019,Rural,Total,0.3786
COL,Villa Esperanza,NA,2020,Rural,Indígena,0.4442
COL,Villa Esperanza,NA,2020,Rural,No indígena,0.4842
COL,Villa Esperanza,NA,2020,Rural,Total,0.4642
COL,Villa Esperanza,NA,2021,Rural,Indígena,0.4018
COL,Villa Esperanza,NA,2021,Rural,No indígena,0.4418
COL,Villa Esperanza,NA,2021,Rural,Total,0.4218
COL,Villa Esperanza,NA,2022,Rural,Indígena,0.6192
COL,Villa Esperanza,NA,2022,Rural,No indígena,0.6592
COL,Villa Esperanza,NA,2022,Rural,Total,0.6392
COL,Villa Esperanza,NA,2023,Rural,Indígena,0.494
COL,Villa Esperanza,NA,2023,Rural,No indígena,0.534
COL,Villa Esperanza,NA,2023,Rural,Total,0.514
COL,Villa Esperanza,NA,2024,Rural,Indígena,0.356
COL,Villa Esperanza,NA,2024,Rural,No indígena,0.396
COL,Villa Esperanza,NA,2024,Rural,Total,0.376
COL,Villa Esperanza,NA,2025,Rural,Indígena,0.6197
COL,Villa Esperanza,NA,2025,Rural,No indígena,0.6597
COL,Villa Esperanza,NA,2025,Rural,Total,0.6397
COL,Villa Norte,NA,2016,Periurbano,Indígena,0
COL,Villa Norte,NA,2016,Periurbano,No indígena,0.0061
COL,Villa Norte,NA,2016,Periurbano,Total,0.003
COL,Villa Norte,NA,2017,Periurbano,Indígena,0
COL,Villa Norte,NA,2017,Periurbano,No indígena,0.0032
COL,Villa Norte,NA,2017,Periurbano,Total,0.0016
COL,Villa Norte,NA,2018,Periurbano,Indígena,0.2646
COL,Villa Norte,NA,2018,Periurbano,No indígena,0.3046
COL,Villa Norte,NA,2018,Periurbano,Total,0.2846
COL,Villa Norte,NA,2019,Periurbano,Indígena,0.0923
COL,Villa Norte,NA,2019,Periurbano,No indígena,0.1323
COL,Villa Norte,NA,2019,Periurbano,Total,0.1123
COL,Villa Norte,NA,2020,Periurbano,Indígena,0.1945
COL,Villa Norte,NA,2020,Periurbano,No indígena,0.2345
COL,Villa Norte,NA,2020,Periurbano,Total,0.2145
COL,Villa Norte,NA,2021,Periurbano,Indígena,0.3787
COL,Villa Norte,NA,2021,Periurbano,No indígena,0.4187
COL,Villa Norte,NA,2021,Periurbano,Total,0.3987
COL,Villa Norte,NA,2022,Periurbano,Indígena,0.2851
COL,Villa Norte,NA,2022,Periurbano,No indígena,0.3251
COL,Villa Norte,NA,2022,Periurbano,Total,0.3051
COL,Villa Norte,NA,2023,Periurbano,Indígena,0.2567
COL,Villa Norte,NA,2023,Periurbano,No indígena,0.2967
COL,Villa Norte,NA,2023,Periurbano,Total,0.2767
COL,Villa Norte,NA,2024,Periurbano,Indígena,0.3767
COL,Villa Norte,NA,2024,Periurbano,No indígena,0.4167
COL,Villa Norte,NA,2024,Periurbano,Total,0.3967
COL,Villa Norte,NA,2025,Periurbano,Indígena,0.5685
COL,Villa Norte,NA,2025,Periurbano,No indígena,0.6085
COL,Villa Norte,NA,2025,Periurbano,Total,0.5885
COL,Villa Sur,NA,2016,Rural,Indígena,0
COL,Villa Sur,NA,2016,Rural,No indígena,0
COL,Villa Sur,NA,2016,Rural,Total,0
COL,Villa Sur,NA,2017,Rural,Indígena,0
COL,Villa Sur,NA,2017,Rural,No indígena,0
COL,Villa Sur,NA,2017,Rural,Total,0
COL,Villa Sur,NA,2018,Rural,Indígena,0
COL,Villa Sur,NA,2018,Rural,No indígena,0
COL,Villa Sur,NA,2018,Rural,Total,0
COL,Villa Sur,NA,2019,Rural,Indígena,0
COL,Villa Sur,NA,2019,Rural,No indígena,0
COL,Villa Sur,NA,2019,Rural,Total,0
COL,Villa Sur,NA,2020,Rural,Indígena,0.247
COL,Villa Sur,NA,2020,Rural,No indígena,0.287
COL,Villa Sur,NA,2020,Rural,Total,0.267
COL,Villa Sur,NA,2021,Rural,Indígena,0.2859
COL,Villa Sur,NA,2021,Rural,No indígena,0.3259
COL,Villa Sur,NA,2021,Rural,Total,0.3059
COL,Villa Sur,NA,2022,Rural,Indígena,0.2309
COL,Villa Sur,NA,2022,Rural,No indígena,0.2709
COL,Villa Sur,NA,2022,Rural,Total,0.2509
COL,Villa Sur,NA,2023,Rural,Indígena,0.4124
COL,Villa Sur,NA,2023,Rural,No indígena,0.4524
COL,Villa Sur,NA,2023,Rural,Total,0.4324
COL,Villa Sur,NA,2024,Rural,Indígena,0.5493
COL,Villa Sur,NA,2024,Rural,No indígena,0.5893
COL,Villa Sur,NA,2024,Rural,Total,0.5693
COL,Villa Sur,NA,2025,Rural,Indígena,0.5497
COL,Villa Sur,NA,2025,Rural,No indígena,0.5897
COL,Villa Sur,NA,2025,Rural,Total,0.5697
COL,Vista Hermosa,NA,2016,Rural,Indígena,0
COL,Vista Hermosa,NA,2016,Rural,No indígena,0
COL,Vista Hermosa,NA,2016,Rural,Total,0
COL,Vista Hermosa,NA,2017,Rural,Indígena,0.3464
COL,Vista Hermosa,NA,2017,Rural,No indígena,0.3864
COL,Vista Hermosa,NA,2017,Rural,Total,0.3664
COL,Vista Hermosa,NA,2018,Rural,Indígena,0.2943
COL,Vista Hermosa,NA,2018,Rural,No indígena,0.3343
COL,Vista Hermosa,NA,2018,Rural,Total,0.3143
COL,Vista Hermosa,NA,2019,Rural,Indígena,0.2693
COL,Vista Hermosa,NA,2019,Rural,No indígena,0.3093
COL,Vista Hermosa,NA,2019,Rural,Total,0.2893
COL,Vista Hermosa,NA,2020,Rural,Indígena,0.4354
COL,Vista Hermosa,NA,2020,Rural,No indígena,0.4754
COL,Vista Hermosa,NA,2020,Rural,Total,0.4554
COL,Vista Hermosa,NA,2021,Rural,Indígena,0.575
COL,Vista Hermosa,NA,2021,Rural,No indígena,0.615
COL,Vista Hermosa,NA,2021,Rural,Total,0.595
COL,Vista Hermosa,NA,2022,Rural,Indígena,0.3215
COL,Vista Hermosa,NA,2022,Rural,No indígena,0.3615
COL,Vista Hermosa,NA,2022,Rural,Total,0.3415
COL,Vista Hermosa,NA,2023,Rural,Indígena,0.2148
COL,Vista Hermosa,NA,2023,Rural,No indígena,0.2548
COL,Vista Hermosa,NA,2023,Rural,Total,0.2348
COL,Vista Hermosa,NA,2024,Rural,Indígena,0.5214
COL,Vista Hermosa,NA,2024,Rural,No indígena,0.5614
COL,Vista Hermosa,NA,2024,Rural,Total,0.5414
COL,Vista Hermosa,NA,2025,Rural,Indígena,0.3989
COL,Vista Hermosa,NA,2025,Rural,No indígena,0.4389
COL,Vista Hermosa,NA,2025,Rural,Total,0.4189
